step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
0,1.929816521467153e-15,-6530.1918336942,-15.54807579451,-46.64422738353,134.0,221.0,355.0,269.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.722570106180234,1.660799255735021,1.9225992149766942,3.0886456733262557,250.0,163.0,rejected_random_bulk,0,0.18139557592304628,0.202940576619838,0.0,0.202940576619838,,1,0,13,0.020465104374002924,0.053079491127041974,102546714489378.3,64,64,0,0.35,3600.0,0.0
1,5.157851371239047e-15,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.05647558102757931,,,,,1,0,12,0.003787494241358682,0.08396540634964031,106329632842299.14,64,64,0,0.35,3600.0,0.0
2,7.466810813337014e-15,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.08089339982173087,,,,,1,0,12,0.004932995341054319,0.9637167512747435,127139353090277.92,64,64,0,0.35,3600.0,0.0
3,1.431452042094536e-14,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.10660327331803782,,,,,1,0,12,0.008612879428883717,0.30708989196016734,115099397703930.4,64,64,0,0.35,3600.0,0.0
4,4.2858556615170194e-14,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.07939948389324532,,,,,1,0,11,0.013183135077568964,0.6231221035439849,113189610344141.27,64,64,0,0.35,3600.0,0.0
5,4.4600977024569724e-14,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.27038007473161907,,,,,1,0,12,0.028248811332376528,0.8358975464086633,111538649493957.84,64,64,0,0.35,3600.0,0.0
6,5.648734862010047e-14,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.014069909565001877,,,,,1,0,11,0.01831666766980753,0.834669694369805,106821900416434.12,64,64,0,0.35,3600.0,0.0
7,3.9958041286984514e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.17914730040260016,-0.1905091405797208,0.0,-0.1905091405797208,,1,1,12,0.004657638579383949,0.9798725784078685,2726665675221.4756,64,64,0,0.35,3600.0,0.0
8,4.1121279636994623e-13,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.10672088108479941,,,,,1,0,12,0.00868278732124677,0.9512341532344936,117238652327032.47,64,64,0,0.35,3600.0,0.0
9,4.195530427743205e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.015827977646230593,,,,,1,0,11,0.0061271918994808446,0.37847549064463054,107814783407136.11,64,64,0,0.35,3600.0,0.0
10,4.376142281669111e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.09240781746053964,,,,,1,0,12,0.008981365735913592,0.05313845200402364,114500989960021.55,64,64,0,0.35,3600.0,0.0
11,4.445905831749059e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.005939660956360753,,,,,1,0,12,0.006318079968640677,0.6605672979731047,118382080164406.94,64,64,0,0.35,3600.0,0.0
12,4.5030916287524556e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.005223763888363861,,,,,1,0,11,0.000524512828514376,0.7351671517043366,112492980783682.38,64,64,0,0.35,3600.0,0.0
13,4.607190394841924e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.0013461606710678251,,,,,1,0,12,0.003921328466768604,0.4629473153756216,108860497426492.75,64,64,0,0.35,3600.0,0.0
14,4.775351664121832e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.1079565221816072,,,,,1,0,12,0.002072774484468451,0.9390255013923355,110911956687497.38,64,64,0,0.35,3600.0,0.0
15,4.824679028062669e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.02009567639346629,,,,,1,0,12,0.006542911199708488,0.5542914072505327,108070395440296.78,64,64,0,0.35,3600.0,0.0
16,5.024651100587486e-13,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.04136163869663188,,,,,1,0,12,0.004165560726537194,0.7810239820893286,96041003102081.83,64,64,0,0.35,3600.0,0.0
17,1.51385159067192e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.26571414408252936,-0.06811373233967544,0.0,-0.06811373233967544,,1,1,12,0.0037951744905635187,0.9886766329744413,2738790553181.4277,64,64,0,0.35,3600.0,0.0
18,1.5357536529595786e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.1418862518227306,,,,,1,0,12,0.02338570309348334,0.9020817979208116,109996689520489.0,64,64,0,0.35,3600.0,0.0
19,1.543286393553259e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.08735666729867997,,,,,1,0,12,0.014923781536174345,0.8301877011113634,102439149108533.8,64,64,0,0.35,3600.0,0.0
20,1.552875709516036e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.05650462796481409,,,,,1,0,12,0.0011498759982924746,0.8126070423594896,107894555802198.66,64,64,0,0.35,3600.0,0.0
21,1.7085703874043472e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.3316848247147975,-0.4886956735501542,0.0,-0.4886956735501542,,1,1,12,0.004895496827174939,0.9848012675731337,2733453428997.818,64,64,0,0.35,3600.0,0.0
22,1.7242171372314212e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.038244990230574816,,,,,1,0,11,0.0019716481097877894,0.5908837274575053,123978733639640.1,64,64,0,0.35,3600.0,0.0
23,1.724885458582782e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,0.0027678752977856056,,,,,1,0,12,0.011486937170081292,0.6534151379724055,111089933779539.9,64,64,0,0.35,3600.0,0.0
24,1.7388638238961425e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.05205553747173655,,,,,1,0,12,0.00555110096901585,0.8598904792197527,115019246786994.5,64,64,0,0.35,3600.0,0.0
25,2.2516838447484667e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.2959758533607332,-0.28852638412834253,0.0,-0.28852638412834253,,1,1,12,0.006417057161013068,0.9922409376496085,2743699286864.4937,64,64,0,0.35,3600.0,0.0
26,2.256430924226894e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.003190233941108243,,,,,1,0,10,0.0030672683285090413,0.8452141672121897,112005613210816.86,64,64,0,0.35,3600.0,0.0
27,2.42019217913718e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.37685976084168116,-0.42326388714539576,0.0,-0.42326388714539576,,1,1,12,0.004201868639609169,0.9887914964132315,2738948742248.392,64,64,0,0.35,3600.0,0.0
28,2.4337123165665005e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.1551064549725292,,,,,1,0,12,0.023374088862623016,0.4117685554641749,124433080056610.78,64,64,0,0.35,3600.0,0.0
29,2.857707861147407e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.7797718237608032,-0.7723812160518246,0.0,-0.7723812160518246,,1,1,11,0.014778347947257409,0.9949110308450468,2747376519200.0713,64,64,0,0.35,3600.0,0.0
30,2.8928193378547024e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.4109228512512387,-0.42285884190104284,0.0,-0.42285884190104284,,1,1,12,0.0008588241668385788,0.9830604423870977,2731055977599.636,64,64,0,0.35,3600.0,0.0
31,2.9060953347957806e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.2656131872035007,-0.30068696486357993,0.0,-0.30068696486357993,,1,1,12,0.001530956524071564,0.9943205764588305,2746563349845.0137,64,64,0,0.35,3600.0,0.0
32,3.968231861308008e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.08246296242259316,-0.1911354290648397,0.0,-0.1911354290648397,,1,1,12,0.03207818063591674,0.47343280753319716,2029200618696.7515,64,64,0,0.35,3600.0,0.0
33,3.972173653056852e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.024530036836547902,,,,,1,0,12,7.706614558034355e-05,0.5138804086551417,106267811717021.55,64,64,0,0.35,3600.0,0.0
34,4.146562357579891e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.1297638226342776,-0.1967765180903065,0.0,-0.1967765180903065,,1,1,11,0.01342072611427711,0.9848137904068518,2733470675350.5522,64,64,0,0.35,3600.0,0.0
35,4.146833576584426e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.03991434153537024,,,,,1,0,12,0.0011076004957877826,0.7758389070407976,101141544327460.33,64,64,0,0.35,3600.0,0.0
36,4.157889853444081e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.07313143247994028,,,,,1,0,12,0.004421584163140084,0.9665693821222512,123486566563364.53,64,64,0,0.35,3600.0,0.0
37,4.448898212427597e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.19606286865780784,-0.650170891191209,0.0,-0.650170891191209,,1,1,12,0.027659867016729456,0.8825396556034353,2592619503475.7925,64,64,0,0.35,3600.0,0.0
38,5.116063775689351e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.07210442236593215,-0.08093705373885385,0.0,-0.08093705373885385,,1,1,12,0.0018052851534929373,0.9784163155779438,2724660120967.247,64,64,0,0.35,3600.0,0.0
39,5.3860706936763055e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.3471892086272038,-0.38070616268043267,0.0,-0.38070616268043267,,1,1,12,0.005742033453635914,0.9784804315121985,2724748420951.334,64,64,0,0.35,3600.0,0.0
40,5.916552877448383e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.27972731238939835,-0.3765587896103071,0.0,-0.3765587896103071,,1,1,11,0.02923225118053968,0.9900106996190081,2740627819765.08,64,64,0,0.35,3600.0,0.0
41,5.928024500419759e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.011454749010823662,,,,,1,0,12,0.01295891708252327,0.813611624469429,118202722102010.62,64,64,0,0.35,3600.0,0.0
42,6.009731323625535e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.0915767672966672,,,,,1,0,11,0.017765328367365878,0.9129386019293556,108776777580706.14,64,64,0,0.35,3600.0,0.0
43,6.1239138764351734e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.22347490453848134,-0.1628374796122536,0.0,-0.1628374796122536,,1,1,12,0.018695572012843928,0.9959994078791026,2748875423893.648,64,64,0,0.35,3600.0,0.0
44,6.137584547278977e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.014129578958505784,,,,,1,0,12,0.007704501176296402,0.8697729165875597,102321927655033.14,64,64,0,0.35,3600.0,0.0
45,6.6269148689737114e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.04334936834227643,-0.04477239948710121,0.0,-0.04477239948710121,,1,1,12,0.016215979294259466,0.9717453220107278,2715472878627.6523,64,64,0,0.35,3600.0,0.0
46,6.632681843340599e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.1594185215840289,,,,,1,0,12,0.004257818962626586,0.04190055952532748,98232726856897.72,64,64,0,0.35,3600.0,0.0
47,6.632706788534693e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.06249144895426083,,,,,1,0,12,0.014827795585553107,0.21695851107532518,113733787884407.45,64,64,0,0.35,3600.0,0.0
48,6.633845142686351e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.3049181829244435,,,,,1,0,11,0.006428424798370469,0.05350585457383137,108493871817164.06,64,64,0,0.35,3600.0,0.0
49,6.6347064513168425e-12,-6530.1918336942,-15.54807579451,-46.64422738353,134.0,221.0,355.0,269.0,86.0,1.5333333333333334,0.5238095238095238,0.6426426426426426,0.712202380952381,2.722570106180234,1.660799255735021,1.9225992149766942,3.0886456733262557,250.0,163.0,rejected_surface_compression,0,0.027618945175819445,-0.08753261882380059,0.0,-0.08753261882380059,,1,0,13,0.009986167238885662,0.7901022824037979,111573749149093.06,64,64,0,0.35,3600.0,0.0
50,7.08890228418435e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.284471251677933,-0.2966843957005487,0.0,-0.2966843957005487,,1,1,12,0.005750560270499749,0.9868190718026622,2736232333858.6533,64,64,0,0.35,3600.0,0.0
51,7.106221704580327e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.08208036696461954,,,,,1,0,11,0.013307834256848512,0.9092670202147839,119440429667730.88,64,64,0,0.35,3600.0,0.0
52,7.116769550525849e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.11681014673422249,,,,,1,0,12,0.00479650406419372,0.9355333943859093,114447353995979.77,64,64,0,0.35,3600.0,0.0
53,7.117190734505456e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.03119095785945297,,,,,1,0,12,0.006729986522030339,0.9340243843863902,119820337734456.56,64,64,0,0.35,3600.0,0.0
54,7.1214268055099e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.10606979358444116,,,,,1,0,12,0.01422368839513586,0.9668101236923003,119631110553911.23,64,64,0,0.35,3600.0,0.0
55,7.121474505601361e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.017007776611141272,,,,,1,0,12,0.003408678066204717,0.8885824966308635,119075181530684.44,64,64,0,0.35,3600.0,0.0
56,7.1219564985958396e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.12252903507075141,,,,,1,0,12,0.007169282407987199,0.20250036159718643,111100203712703.4,64,64,0,0.35,3600.0,0.0
57,7.127499608921632e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.12106548164802855,,,,,1,0,12,0.022330766291532717,0.16007510703248354,110381153391315.97,64,64,0,0.35,3600.0,0.0
58,7.1293886799468105e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.20518383240398982,,,,,1,0,11,0.015969871262967006,0.8734031100134622,117918311377044.17,64,64,0,0.35,3600.0,0.0
59,7.393307581766112e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.36657326610176927,-0.4257660409984467,0.0,-0.4257660409984467,,1,1,11,0.001481541905034356,0.9926572284836407,2744272599480.8936,64,64,0,0.35,3600.0,0.0
60,7.484895551234048e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.7833317974864143,-0.7637899564035067,0.0,-0.7637899564035067,,1,1,11,0.02977035273740891,0.996523145606109,2749596711565.7036,64,64,0,0.35,3600.0,0.0
61,7.627535802507255e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.11550767077199794,-0.0012618885866579888,0.0,-0.0012618885866579888,,1,1,12,0.03415507156695612,0.931360737458009,2659855531476.692,64,64,0,0.35,3600.0,0.0
62,7.641373513806669e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.028397829739297355,,,,,1,0,12,0.010781711608899246,0.21367955689111037,107043409927540.66,64,64,0,0.35,3600.0,0.0
63,7.644634720266898e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.02569222391489803,,,,,1,0,12,0.019313487681804794,0.7745552152689361,99606153077236.22,64,64,0,0.35,3600.0,0.0
64,7.649407860016383e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.56434975894943,,,,,1,0,12,0.028238634697778264,0.006523506063525045,116969182799042.02,64,64,0,0.35,3600.0,0.0
65,8.022884836371874e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.13720971042226177,-0.16617782898227773,0.0,-0.16617782898227773,,1,1,11,0.0007450222771481357,0.9929703466654576,2744703823493.9736,64,64,0,0.35,3600.0,0.0
66,8.023136599329074e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.30590753325296083,,,,,1,0,12,0.019031106626839073,0.08783220407954813,112671408198167.0,64,64,0,0.35,3600.0,0.0
67,8.024282550703146e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.04805683268201545,,,,,1,0,12,0.002690192387426297,0.6330853771638246,115702997035485.6,64,64,0,0.35,3600.0,0.0
68,8.02809708545598e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.1258824083930793,,,,,1,0,12,0.003106654197287992,0.11974011930887099,120047005920882.1,64,64,0,0.35,3600.0,0.0
69,8.029389517765733e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.07378904994578742,,,,,1,0,12,0.009690565290462881,0.687954992851443,104526420379683.38,64,64,0,0.35,3600.0,0.0
70,8.060897601037482e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.2149366932655864,,,,,1,0,12,0.0047443301776863706,0.2573069559063557,106918928741766.45,64,64,0,0.35,3600.0,0.0
71,8.064714845376468e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.023647711771458454,,,,,1,0,12,0.008218045186645151,0.7026843632389913,117119006190962.11,64,64,0,0.35,3600.0,0.0
72,8.070907571077614e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.017672274641093177,,,,,1,0,12,0.003477117005951564,0.3657230724619028,98210120476729.88,64,64,0,0.35,3600.0,0.0
73,8.07761275343227e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.07294743135569351,,,,,1,0,12,0.008642871207022194,0.050315119855891675,103984040749230.33,64,64,0,0.35,3600.0,0.0
74,8.09469966002634e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,-0.018474933152182887,,,,,1,0,12,0.00978003969870968,0.3898876934229753,111242950741350.95,64,64,0,0.35,3600.0,0.0
75,8.103005744113445e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,0.006585827645884859,,,,,1,0,11,0.011522280715895897,0.9424671801311953,118325984058341.6,64,64,0,0.35,3600.0,0.0
76,8.106032781040066e-12,,,,,,,,,,,,,,,,,,,rejected_surface,0,-0.017085085013892488,,,,,1,0,12,0.008287188963214346,0.4500578611688186,114568955251782.75,64,64,0,0.35,3600.0,0.0
77,8.113058123974871e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.11575328590050747,,,,,1,0,12,0.018390760899519784,0.7864413416874879,111659922207353.73,64,64,0,0.35,3600.0,0.0
78,8.115554554249116e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,-0.023434061888553633,,,,,1,0,12,0.003970186881510953,0.5463960263419883,109710131811991.47,64,64,0,0.35,3600.0,0.0
79,8.128865332518891e-12,,,,,,,,,,,,,,,,,,,rejected_relaxation,0,-0.07664434339314188,,,,,1,0,12,0.016743422787419422,0.7815912585255417,109671365715378.28,64,64,0,0.35,3600.0,0.0
